,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_l_price
188,150418,615000.0,4.0,1.0,1330,2400,1.5,0,0,4,6,1330,0.0,1901,150418,98103,47.65,-122.34,1330,4400,462.41
189,141205,585188.0,3.0,2.25,2230,10026,1.0,0,0,3,8,1430,800.0,1975,141205,98052,47.6647,-122.15299999999999,2230,9340,262.42
190,140818,305000.0,3.0,1.75,1650,9480,1.0,0,0,3,7,1220,430.0,1977,140818,98034,47.726000000000006,-122.191,1540,8400,184.85
191,141105,166950.0,3.0,1.0,1190,8820,1.0,0,0,3,6,1190,0.0,1959,141105,98058,47.4616,-122.184,1230,7980,140.29
192,140912,799000.0,3.0,2.5,2140,9897,1.0,0,0,4,8,2140,0.0,1959,140912,98040,47.5505,-122.219,2680,10083,373.36
193,140625,400000.0,3.0,2.5,2180,7508,1.0,0,0,4,7,1420,760.0,1962,140625,98133,47.7606,-122.336,1900,7818,183.49
194,141201,230000.0,3.0,1.0,1060,10228,1.0,0,0,3,7,1060,0.0,1948,141201,98155,47.7481,-122.3,1570,10228,216.98
195,140515,256883.0,3.0,2.5,1690,5025,2.0,0,0,3,8,1690,0.0,2003,140515,98023,47.2779,-122.34700000000001,2550,5001,152.0
196,141111,423000.0,4.0,2.0,1970,6480,1.5,0,0,5,7,1130,840.0,1920,141111,98108,47.5511,-122.31200000000001,1500,6480,214.72
197,140723,465000.0,3.0,2.5,2150,4084,2.0,0,0,3,8,2150,0.0,2007,140723,98126,47.5488,-122.37200000000001,1750,2385,216.28
198,150113,440000.0,3.0,2.5,1910,66211,2.0,0,0,3,7,1910,0.0,1997,150113,98024,47.5385,-121.911,2330,67268,230.37
199,141014,385000.0,3.0,1.75,1350,155073,1.0,0,0,4,7,1350,0.0,1969,141014,98038,47.4058,-121.994,1560,50965,285.19
200,150311,210000.0,3.0,1.0,860,11725,1.0,0,0,4,6,860,0.0,1943,150311,98056,47.5093,-122.184,1300,9514,244.19
201,141112,297000.0,3.0,2.5,1940,14952,2.0,0,0,3,8,1940,0.0,1994,141112,98042,47.3777,-122.165,2030,10450,153.09
202,140716,470000.0,3.0,1.0,1010,5000,1.0,0,0,3,7,1010,0.0,1952,140716,98107,47.675,-122.39399999999999,1680,5000,465.35
203,140804,226500.0,3.0,1.5,1300,7370,1.0,0,0,4,7,900,400.0,1976,140804,98023,47.3025,-122.37,1430,7500,174.23
204,150303,274250.0,3.0,1.0,910,8450,1.0,0,0,4,6,910,0.0,1962,150303,98059,47.4787,-122.15799999999999,1400,8040,301.37
205,140804,840000.0,4.0,1.75,2480,11010,1.0,0,0,4,9,1630,850.0,1966,140804,98040,47.5378,-122.219,2770,10744,338.71
206,140919,677900.0,3.0,2.5,2440,4587,2.0,0,0,3,8,2440,0.0,2010,140919,98052,47.7073,-122.11399999999999,2750,4587,277.83
207,150205,425000.0,3.0,1.0,1010,5864,1.0,0,0,3,7,1010,0.0,1915,150205,98116,47.5733,-122.381,1290,5000,420.79
208,141123,180250.0,2.0,0.75,900,9600,1.0,0,0,3,6,900,0.0,1941,141123,98166,47.4604,-122.339,1250,14280,200.28
209,140717,464000.0,6.0,3.0,2300,3404,2.0,0,0,3,7,1600,700.0,1920,140717,98133,47.7067,-122.34299999999999,1560,1312,201.74
210,150422,320000.0,4.0,2.25,1550,7579,2.0,0,0,3,8,1550,0.0,1993,150422,98038,47.354,-122.04700000000001,1630,6397,206.45
211,140717,625504.0,3.0,2.25,1270,1566,2.0,0,0,3,8,1060,210.0,2014,140717,98105,47.6647,-122.28399999999999,1160,1327,492.52
212,140515,592500.0,4.0,2.5,2240,12032,1.0,0,0,3,9,2240,0.0,1983,140515,98074,47.6143,-122.01700000000001,2520,12368,264.51
213,150114,465000.0,3.0,2.5,2714,17936,2.0,0,0,3,9,2714,0.0,2005,150114,98001,47.3185,-122.275,2590,18386,171.33
214,140527,477000.0,4.0,2.75,1720,6270,2.0,0,0,3,8,1720,0.0,1978,140527,98118,47.5458,-122.26799999999999,2130,8700,277.33
215,150115,280000.0,2.0,1.0,850,16400,1.0,0,0,3,6,850,0.0,1923,150115,98168,47.4889,-122.29899999999999,1100,14459,329.41
216,150221,1510000.0,5.0,3.0,3300,33474,1.0,0,3,3,9,1870,1430.0,1957,150221,98040,47.5673,-122.21,3836,20953,457.58
217,140703,445838.0,3.0,2.5,2250,5692,2.0,0,0,3,8,2250,0.0,2000,140703,98146,47.5133,-122.37899999999999,1320,5390,198.15
218,140828,1070000.0,2.0,2.25,3900,14864,1.0,0,3,3,8,1950,1950.0,1947,140828,98144,47.5884,-122.291,2580,5184,274.36
219,141023,467000.0,2.0,1.5,1320,10800,1.0,0,0,4,8,1320,0.0,1947,141023,98177,47.7145,-122.367,2120,12040,353.79
220,140822,686000.0,4.0,2.5,2760,6440,2.0,0,0,3,10,2760,0.0,1999,140822,98075,47.5836,-122.02600000000001,3070,8127,248.55
221,140605,279950.0,3.0,2.0,1750,9750,1.0,0,0,3,7,1350,400.0,1961,140605,98198,47.398,-122.29899999999999,1900,10125,159.97
222,140904,527000.0,4.0,2.25,2330,19436,2.0,0,0,3,8,2330,0.0,1987,140904,98011,47.7663,-122.215,1910,10055,226.18
223,140918,325000.0,3.0,2.25,2220,16020,1.0,0,0,4,8,1780,440.0,1966,140918,98030,47.3758,-122.21700000000001,2080,9583,146.4
224,140903,328000.0,3.0,2.25,2020,8379,2.0,0,0,3,7,2020,0.0,1994,140903,98038,47.3828,-122.023,2020,8031,162.38
225,140604,390000.0,3.0,2.25,1250,7500,1.0,0,0,5,7,1250,0.0,1942,140604,98146,47.5123,-122.37299999999999,1280,7392,312.0
226,150309,479950.0,2.0,2.0,1510,6516,1.0,0,0,3,8,1510,0.0,2005,150309,98053,47.7076,-122.01299999999999,1640,6009,317.85
227,140529,264950.0,4.0,2.25,1720,9753,1.0,0,0,4,7,1120,600.0,1978,140529,98023,47.2922,-122.37100000000001,1510,9753,154.04
228,150115,235000.0,3.0,1.0,1430,15246,1.0,0,0,4,7,980,450.0,1961,150115,98031,47.4075,-122.214,1960,13068,164.34
229,150303,516500.0,3.0,2.5,1480,4729,2.0,0,0,3,7,1480,0.0,2004,150303,98053,47.6794,-122.03399999999999,2250,4729,348.99
230,150413,655000.0,2.0,1.75,1450,15798,2.0,1,4,3,7,1230,220.0,1915,150413,98166,47.4497,-122.375,2030,13193,451.72
231,140616,500000.0,4.0,2.75,2280,15347,1.0,0,0,5,7,2280,0.0,1960,140616,98059,47.5218,-122.164,2280,15347,219.3
232,141121,315000.0,6.0,2.75,2940,7350,1.0,0,0,3,8,1780,1160.0,1978,141121,98023,47.3103,-122.339,2120,8236,107.14
233,141120,213000.0,2.0,1.0,1000,10200,1.0,0,0,3,6,1000,0.0,1961,141120,98024,47.5687,-121.899,1150,13702,213.0
234,140902,475000.0,3.0,1.5,2480,5280,1.5,0,0,5,7,1620,860.0,1947,140902,98108,47.5575,-122.303,2090,4800,191.53
235,140610,1030000.0,5.0,4.0,3760,28040,2.0,0,0,3,10,3760,0.0,1983,140610,98033,47.6489,-122.18299999999999,3430,35096,273.94
236,150409,416000.0,3.0,2.0,2220,94300,1.0,0,0,5,7,1640,580.0,1976,150409,98010,47.3459,-121.95,2070,80100,187.39
237,150320,410000.0,4.0,1.0,1970,4740,1.5,0,0,3,7,1670,300.0,1904,150320,98122,47.6136,-122.303,1510,4740,208.12
238,140701,800000.0,3.0,3.5,3830,221284,2.0,0,0,3,10,3530,300.0,1993,140701,98077,47.7641,-122.023,2920,148539,208.88
239,140529,472000.0,6.0,2.5,4410,14034,1.0,0,2,4,9,2350,2060.0,1965,140529,98003,47.3376,-122.324,2600,13988,107.03
240,141208,225000.0,3.0,1.75,1430,8505,1.0,0,0,4,7,1430,0.0,1968,141208,98003,47.3173,-122.319,1190,8640,157.34
241,141001,210000.0,2.0,1.0,830,6000,1.0,0,0,3,6,830,0.0,1940,141001,98126,47.5308,-122.376,830,4960,253.01
242,150127,455000.0,2.0,1.0,1430,5000,1.5,0,0,2,7,1430,0.0,1925,150127,98115,47.6727,-122.29899999999999,1450,3750,318.18
243,150427,225000.0,3.0,1.0,1300,8316,1.0,0,0,4,6,1300,0.0,1954,150427,98002,47.3221,-122.21600000000001,1260,8316,173.08
244,140826,480000.0,2.0,1.0,1030,3060,1.0,0,2,4,7,790,240.0,1918,140826,98103,47.6779,-122.353,1390,3060,466.02
245,150212,363000.0,3.0,2.5,2740,11872,2.0,0,0,3,9,2740,0.0,1990,150212,98023,47.3076,-122.395,2570,10377,132.48
246,140929,2400000.0,4.0,2.5,3650,8354,1.0,1,4,3,9,1830,1820.0,2000,140929,98074,47.6338,-122.072,3120,18841,657.53
247,150226,181000.0,2.0,1.5,720,5120,1.0,0,0,3,6,720,0.0,1954,150226,98106,47.5218,-122.35700000000001,1150,2566,251.39
248,150314,250000.0,4.0,2.0,2010,7312,1.0,0,0,4,7,2010,0.0,1976,150314,98002,47.2785,-122.213,2010,7650,124.38
249,150422,481000.0,3.0,1.75,1560,3000,1.0,0,0,4,6,770,790.0,1918,150422,98103,47.6846,-122.345,1390,3000,308.33
250,140923,260000.0,3.0,2.0,1810,7209,1.0,0,0,4,7,1240,570.0,1978,140923,98032,47.3656,-122.27799999999999,1750,7209,143.65
251,140513,455000.0,4.0,2.5,3360,7685,2.0,0,0,3,9,3360,0.0,2001,140513,98058,47.4369,-122.111,3060,6567,135.42
252,150401,415000.0,3.0,2.25,1510,36224,2.0,0,0,3,8,1510,0.0,1991,150401,98045,47.4616,-121.711,1730,36224,274.83
253,150421,349500.0,3.0,1.0,1400,3538,1.0,0,0,3,7,800,600.0,1953,150421,98118,47.5405,-122.27,1620,6331,249.64
254,140929,245000.0,3.0,2.5,1730,7442,2.0,0,0,3,7,1730,0.0,1987,140929,98030,47.3507,-122.178,1630,6458,141.62
255,140519,592500.0,2.0,2.0,1420,9191,1.5,0,2,5,7,1420,0.0,1928,140519,98115,47.6979,-122.32,1420,6816,417.25
256,141020,385000.0,4.0,1.75,2360,7620,1.0,0,0,4,7,1180,1180.0,1955,141020,98106,47.5278,-122.345,1910,7620,163.14
257,150211,315000.0,3.0,1.75,1580,11455,1.0,0,0,4,7,1200,380.0,1974,150211,98059,47.4756,-122.147,1550,10650,199.37
258,141124,255000.0,3.0,1.0,1230,10170,1.0,0,0,3,7,1230,0.0,1979,141124,98045,47.4437,-121.772,1380,10098,207.32
259,140829,693000.0,4.0,2.5,2460,4425,2.0,0,0,3,8,2460,0.0,2006,140829,98052,47.7048,-122.109,2990,5659,281.71
260,141202,780000.0,3.0,1.0,1660,4400,1.5,0,0,3,8,1460,200.0,1911,141202,98112,47.6362,-122.302,1660,4400,469.88
261,141024,237000.0,3.0,1.75,1270,8470,1.0,0,0,4,7,1270,0.0,1960,141024,98198,47.4207,-122.29,1600,8470,186.61
262,141216,525000.0,3.0,2.25,2100,40510,2.0,0,0,3,10,1320,780.0,1979,141216,98074,47.6154,-122.04700000000001,2380,33450,250.0
263,150428,425000.0,2.0,1.0,770,5040,1.0,0,0,3,5,770,0.0,1930,150428,98144,47.5964,-122.29899999999999,1330,2580,551.95
264,141027,369900.0,1.0,0.75,760,10079,1.0,1,4,5,5,760,0.0,1936,141027,98070,47.4683,-122.43799999999999,1230,14267,486.71
265,140519,290000.0,4.0,2.5,1700,7280,2.0,0,0,4,7,1700,0.0,1988,140519,98031,47.4045,-122.171,1950,7475,170.59
266,140929,285000.0,3.0,1.0,1120,10701,1.0,0,0,3,7,1120,0.0,1954,140929,98106,47.5544,-122.35799999999999,1130,6350,254.46
267,140814,415000.0,2.0,1.0,1070,4500,1.0,0,0,3,7,1070,0.0,1937,140814,98115,47.6802,-122.29,1320,4465,387.85
268,150409,272500.0,3.0,2.5,2070,9900,1.0,0,0,3,8,1420,650.0,1979,150409,98023,47.2988,-122.37100000000001,2070,8250,131.64
269,150504,2900000.0,4.0,3.25,5050,20100,1.5,0,2,3,11,4750,300.0,1982,150504,98004,47.6312,-122.223,3890,20060,574.26
270,141007,1370000.0,4.0,4.75,5310,57346,2.0,0,0,4,11,5310,0.0,1989,141007,98077,47.7285,-122.042,4180,47443,258.0
271,150501,436000.0,2.0,1.0,1040,7538,1.0,0,0,4,7,1040,0.0,1939,150501,98133,47.7107,-122.352,1440,7530,419.23
272,141017,210000.0,3.0,1.0,1700,11390,1.0,0,0,4,7,1700,0.0,1967,141017,98003,47.3271,-122.323,1350,8164,123.53
273,140925,236000.0,3.0,1.0,1300,5898,1.0,0,0,3,7,1300,0.0,1961,140925,98178,47.5053,-122.255,1320,7619,181.54
274,141124,331000.0,3.0,1.75,1080,1306,1.0,0,0,3,7,580,500.0,1954,141124,98199,47.6601,-122.4,1440,2225,306.48
275,150320,365000.0,3.0,2.5,2653,4510,2.0,0,0,3,8,2653,0.0,2006,150320,98031,47.4145,-122.166,2653,4927,137.58
276,150127,450000.0,3.0,2.0,2290,16258,1.0,0,0,5,8,2290,0.0,1960,150127,98058,47.4672,-122.165,1660,10530,196.51
277,141113,770000.0,4.0,2.75,3820,26300,2.0,0,0,3,9,2850,970.0,2014,141113,98028,47.7618,-122.26100000000001,1860,12136,201.57
278,150505,455000.0,4.0,2.5,2210,49375,1.0,0,0,3,8,2210,0.0,1997,150505,98038,47.3828,-122.071,2670,49385,205.88
279,150505,405000.0,3.0,1.75,2390,6000,1.0,0,0,3,6,1240,1150.0,1908,150505,98118,47.5362,-122.26799999999999,2020,6000,169.46
280,140703,304900.0,4.0,1.75,2600,11325,1.0,0,0,4,7,1610,990.0,1969,140703,98031,47.3954,-122.206,1720,11088,117.27
281,150227,170000.0,2.0,1.0,860,5265,1.0,0,0,3,6,860,0.0,1931,150227,98178,47.5048,-122.272,1650,8775,197.67
282,150513,2050000.0,5.0,3.0,3830,8480,2.0,0,1,5,9,2630,1200.0,1905,150513,98122,47.6166,-122.287,3050,7556,535.25
283,140630,780000.0,4.0,2.5,3500,7048,2.0,0,0,3,9,3500,0.0,2005,140630,98053,47.6811,-122.025,3920,7864,222.86
284,150410,330000.0,3.0,3.0,2420,13959,1.0,0,0,4,8,1740,680.0,1988,150410,98028,47.7486,-122.23,2570,13300,136.36
285,140905,370000.0,4.0,2.5,2720,8666,2.0,0,0,3,9,2720,0.0,1992,140905,98030,47.3846,-122.169,2410,8100,136.03
286,141017,467000.0,5.0,2.25,2500,13500,1.0,0,0,3,7,1850,650.0,1979,141017,98072,47.7564,-122.14399999999999,2300,9750,186.8
287,150209,405000.0,3.0,1.75,1670,6720,1.0,0,0,3,7,1140,530.0,1980,150209,98034,47.7198,-122.193,1670,7320,242.51
288,140702,675000.0,5.0,2.25,2900,10300,1.0,0,0,3,8,1450,1450.0,1985,140702,98006,47.5461,-122.15100000000001,2310,10300,232.76
289,140812,500000.0,2.0,1.0,1640,14100,1.0,0,0,4,7,1140,500.0,1954,140812,98006,47.5712,-122.14299999999999,1520,13527,304.88
290,140723,389999.0,4.0,2.5,1890,15770,2.0,0,0,4,7,1890,0.0,1968,140723,98166,47.4281,-122.34299999999999,2410,15256,206.35
291,150224,630000.0,4.0,1.75,2950,9025,1.0,0,2,4,8,1780,1170.0,1975,150224,98034,47.7128,-122.223,2120,9600,213.56
292,141022,360000.0,4.0,2.5,2160,9528,2.0,0,0,3,9,2160,0.0,1992,141022,98001,47.3341,-122.255,2280,9937,166.67
293,141002,580000.0,4.0,3.0,3280,11060,2.0,0,0,3,8,2270,1010.0,1986,141002,98056,47.5399,-122.181,2320,11004,176.83
294,140709,550000.0,3.0,2.0,1970,4166,2.0,0,3,5,8,1270,700.0,1929,140709,98126,47.5717,-122.375,2390,4166,279.19
295,140710,879000.0,4.0,2.5,3360,22111,2.0,0,0,3,10,3360,0.0,1994,140710,98075,47.5951,-122.01700000000001,3150,11374,261.61
296,140822,265000.0,3.0,2.0,1320,8959,1.0,0,0,3,7,1320,0.0,1993,140822,98042,47.3536,-122.14399999999999,1740,7316,200.76
297,150304,446500.0,3.0,2.5,2650,7286,2.0,0,0,3,8,2650,0.0,1990,150304,98059,47.5084,-122.154,2400,7220,168.49
298,140602,404000.0,3.0,1.5,2030,8880,1.0,0,0,3,7,1330,700.0,1963,140602,98108,47.5586,-122.311,2140,5592,199.01
299,140529,267500.0,3.0,1.75,1590,11914,1.0,0,2,3,7,1090,500.0,1957,140529,98188,47.4427,-122.274,1630,9052,168.24
300,140624,3080000.0,4.0,5.0,4550,18641,1.0,1,4,3,10,2600,1950.0,2002,140624,98074,47.6053,-122.07700000000001,4550,19508,676.92
301,140811,335000.0,3.0,2.5,2440,7632,2.0,0,0,3,8,2440,0.0,1998,140811,98003,47.3494,-122.301,2510,7903,137.3
302,140619,576000.0,3.0,2.5,1940,9000,1.0,0,0,4,7,970,970.0,1948,140619,98117,47.6933,-122.39299999999999,2190,7310,296.91
303,150401,208633.0,3.0,2.5,2040,3810,2.0,0,0,3,8,2040,0.0,2006,150401,98038,47.3537,-122.0,2370,4590,102.27
304,150115,315000.0,3.0,2.25,2200,8750,1.0,0,0,4,7,1120,1080.0,1964,150115,98166,47.476000000000006,-122.337,1460,10139,143.18
305,150217,725000.0,3.0,1.75,1920,3300,1.0,0,0,4,8,960,960.0,1913,150217,98112,47.6239,-122.29799999999999,1740,4000,377.6
306,150403,550000.0,4.0,2.75,1800,7750,1.0,0,0,4,8,1400,400.0,1965,150403,98177,47.7776,-122.384,1800,8275,305.56
307,140612,610750.0,4.0,2.25,2180,7297,2.0,0,0,3,8,2180,0.0,1984,140612,98074,47.6459,-122.05799999999999,2250,9781,280.16
308,150228,550700.0,2.0,1.0,1010,5000,1.5,0,0,4,6,1010,0.0,1908,150228,98105,47.6692,-122.29700000000001,1460,5000,545.25
309,150108,665000.0,4.0,2.75,3320,10574,2.0,0,0,5,8,2220,0.0,1960,150108,98056,47.5376,-122.18,2720,8330,200.3
310,150209,834000.0,4.0,2.5,2370,4000,1.5,0,2,5,8,1980,390.0,1928,150209,98144,47.601000000000006,-122.294,2440,5750,351.9
311,141023,201000.0,5.0,1.75,1660,78408,1.5,0,0,3,6,1660,0.0,1915,141023,98065,47.528999999999996,-121.837,1660,78408,121.08
312,140502,2380000.0,5.0,2.5,3650,9050,2.0,0,4,5,10,3370,280.0,1921,140502,98119,47.6345,-122.367,2880,5400,652.05
313,140618,1380000.0,4.0,3.25,4290,12103,1.0,0,3,3,11,2690,1600.0,1997,140618,98006,47.5503,-122.102,3860,11244,321.68
314,141209,1400000.0,4.0,3.25,4290,12103,1.0,0,3,3,11,2690,1600.0,1997,141209,98006,47.5503,-122.102,3860,11244,326.34
315,141105,305000.0,4.0,2.25,1950,7700,1.0,0,0,3,8,1350,600.0,1979,141105,98058,47.4441,-122.125,2150,7350,156.41
316,150408,487000.0,3.0,2.0,2590,14052,1.0,0,0,5,8,1720,870.0,1948,150408,98133,47.7357,-122.333,1570,8162,188.03
317,150511,390000.0,3.0,2.5,1930,64904,1.0,0,0,4,8,1930,0.0,1988,150511,98042,47.346000000000004,-122.15700000000001,2350,57500,202.07
318,140723,548000.0,2.0,1.0,1470,3864,1.0,0,0,4,7,1170,300.0,1916,140723,98103,47.6638,-122.345,1570,3864,372.79
319,141122,268750.0,4.0,1.0,800,8775,1.0,0,0,3,6,800,0.0,1943,141122,98166,47.48,-122.336,1310,8775,335.94
320,140513,819900.0,5.0,2.75,3150,7119,2.0,0,0,3,9,3150,0.0,2013,140513,98052,47.6759,-122.15100000000001,1560,8384,260.29
321,141023,520000.0,3.0,2.25,2030,16200,2.0,0,0,3,8,2030,0.0,1984,141023,98027,47.5162,-122.057,2660,17958,256.16
322,140721,230000.0,3.0,2.0,1450,11204,1.0,0,0,3,7,1450,0.0,2003,140721,98001,47.2639,-122.25200000000001,1520,9518,158.62
323,150202,240000.0,3.0,1.75,1510,10248,1.0,0,0,3,7,1510,0.0,1969,150202,98023,47.2929,-122.37100000000001,1510,9753,158.94
324,140905,232000.0,2.0,1.0,1240,12092,1.0,0,0,3,6,960,280.0,1922,140905,98146,47.4957,-122.352,1820,7460,187.1
325,150311,240500.0,2.0,1.0,1240,12092,1.0,0,0,3,6,960,280.0,1922,150311,98146,47.4957,-122.352,1820,7460,193.95
326,141027,274975.0,3.0,2.5,3030,45004,2.0,0,0,3,9,3030,0.0,1987,141027,98077,47.7721,-122.09299999999999,3080,35781,90.75
327,140905,740000.0,4.0,2.0,2050,4400,1.5,0,0,4,9,2050,0.0,1922,140905,98102,47.644,-122.319,2320,5500,360.98
328,150428,186375.0,3.0,1.0,1000,7636,1.0,0,0,2,7,1000,0.0,1952,150428,98166,47.472,-122.344,1150,7600,186.38
329,140725,790000.0,3.0,2.25,2370,10289,1.0,0,0,4,9,1590,780.0,1977,140725,98005,47.592,-122.166,2500,10004,333.33
330,140916,880000.0,4.0,3.5,2800,6750,2.0,0,0,3,9,1890,910.0,1951,140916,98105,47.669,-122.275,2370,6120,314.29
331,150416,279000.0,6.0,1.75,2240,11180,2.0,0,0,4,7,2240,0.0,1955,150416,98198,47.42,-122.323,1590,7955,124.55
332,140729,295000.0,3.0,2.0,1810,10530,1.0,0,2,3,8,1810,0.0,1991,140729,98022,47.1913,-122.012,1910,10450,162.98
333,150408,640000.0,2.0,1.0,1070,5000,1.0,0,0,3,7,1070,0.0,1924,150408,98103,47.6666,-122.331,1710,5000,598.13
334,140703,940000.0,4.0,2.0,2490,9525,2.0,0,0,5,9,2490,0.0,1968,140703,98040,47.5639,-122.21700000000001,2770,9525,377.51
335,141007,260000.0,4.0,2.5,1960,5238,2.0,0,0,3,7,1960,0.0,2003,141007,98038,47.3483,-122.052,1800,5894,132.65
336,140602,559900.0,3.0,2.75,2930,5569,1.0,0,0,3,9,1860,1070.0,2004,140602,98072,47.7648,-122.164,2580,11045,191.09
337,140722,791500.0,4.0,2.0,1510,3500,1.5,0,0,5,7,1510,0.0,1911,140722,98103,47.6794,-122.35700000000001,1820,3750,524.17
338,140826,265000.0,3.0,1.75,1420,8250,1.0,0,0,3,7,1420,0.0,1954,140826,98133,47.7535,-122.354,1740,8000,186.62
339,150501,245000.0,3.0,1.75,1740,11547,1.0,0,0,3,7,1740,0.0,1954,150501,98178,47.4945,-122.22,880,78408,140.8
340,150424,485000.0,4.0,1.75,2560,43995,2.0,0,0,4,7,2560,0.0,1962,150424,98052,47.6945,-122.09299999999999,2560,14764,189.45
341,141106,684000.0,4.0,3.5,3040,8414,2.0,0,0,3,9,2420,620.0,2010,141106,98059,47.5222,-122.15700000000001,3470,8066,225.0
342,140909,425000.0,3.0,1.75,2500,6840,1.0,0,0,3,8,1300,1200.0,1957,140909,98125,47.7222,-122.32,1580,8691,170.0
343,141017,309600.0,4.0,1.75,1275,20000,1.0,0,0,4,6,1275,0.0,1991,141017,98070,47.3796,-122.49,1660,20000,242.82
344,140718,552250.0,4.0,2.5,2580,5823,2.0,0,0,3,8,2580,0.0,2002,140718,98065,47.5374,-121.875,2380,5823,214.05
345,140723,165000.0,4.0,1.0,1000,7134,1.0,0,0,3,6,1000,0.0,1943,140723,98178,47.4897,-122.24,1020,7138,165.0
346,141229,239900.0,4.0,1.0,1000,7134,1.0,0,0,3,6,1000,0.0,1943,141229,98178,47.4897,-122.24,1020,7138,239.9
347,141205,320000.0,2.0,1.0,1070,32633,1.0,0,0,4,6,1070,0.0,1930,141205,98059,47.4716,-122.07799999999999,1360,32156,299.07
348,141021,206600.0,3.0,2.0,1390,13464,1.0,0,0,4,7,1390,0.0,1987,141021,98030,47.3581,-122.17299999999999,1720,12080,148.63
349,150416,387000.0,4.0,1.75,2500,7690,1.0,0,0,3,7,1250,1250.0,1973,150416,98155,47.7713,-122.307,2040,8646,154.8
350,140604,299000.0,1.0,0.75,560,12120,1.0,0,0,3,4,560,0.0,1967,140604,98014,47.675,-121.854,1300,19207,533.93
351,140922,855000.0,4.0,2.75,2270,10460,2.0,0,0,3,9,2270,0.0,1965,140922,98040,47.5603,-122.22200000000001,2610,10180,376.65
352,150126,315000.0,3.0,1.0,1900,14400,1.0,0,0,4,7,1300,600.0,1954,150126,98166,47.4147,-122.337,1940,14400,165.79
353,141203,437500.0,2.0,1.0,990,3120,1.0,0,2,5,7,790,200.0,1907,141203,98103,47.68,-122.353,1930,3120,441.92
354,150324,252000.0,4.0,1.5,1550,19800,1.0,0,0,4,7,1050,500.0,1969,150324,98001,47.3117,-122.27,1640,22654,162.58
355,140604,375000.0,4.0,1.75,2200,7475,1.0,0,0,5,7,1100,1100.0,1955,140604,98118,47.543,-122.28,1600,5766,170.45
356,140806,300000.0,4.0,2.5,1910,4862,2.0,0,0,3,7,1910,0.0,2005,140806,98038,47.3607,-122.03399999999999,2010,5091,157.07
357,141006,420000.0,4.0,1.0,1750,9600,1.5,0,0,4,7,1750,0.0,1954,141006,98006,47.5759,-122.137,1750,10530,240.0
358,140505,900000.0,3.0,1.0,1330,77972,1.0,0,0,3,7,1330,0.0,1928,140505,98033,47.6891,-122.15899999999999,1340,17689,676.69
359,140805,679900.0,3.0,2.5,2440,5750,2.0,0,2,3,9,1980,460.0,2000,140805,98116,47.565,-122.381,1520,5750,278.65
360,140605,463000.0,3.0,2.5,1640,29970,2.0,0,0,3,7,1640,0.0,1992,140605,98053,47.6359,-121.97399999999999,1580,28399,282.32
361,140828,380000.0,5.0,2.5,2760,11340,2.0,0,0,4,9,2760,0.0,1978,140828,98059,47.4769,-122.141,2470,11340,137.68
362,141210,329500.0,4.0,2.5,1820,7912,2.0,0,0,3,7,1820,0.0,1994,141210,98038,47.3845,-122.029,1820,8168,181.04
363,140819,604950.0,3.0,2.5,2110,5608,1.0,0,0,3,8,1340,770.0,2013,140819,98033,47.6743,-122.184,2040,9363,286.71
364,140917,795000.0,5.0,2.5,3040,9570,1.0,0,2,4,8,1640,1400.0,1966,140917,98006,47.5651,-122.164,2920,8800,261.51
365,150130,465000.0,3.0,2.0,1840,40438,2.0,0,0,3,7,1840,0.0,1994,150130,98045,47.4853,-121.709,1380,44049,252.72
366,150326,673000.0,4.0,2.5,2990,10400,2.0,0,0,3,9,2990,0.0,2002,150326,98166,47.4508,-122.359,2140,17449,225.08
367,141001,810000.0,4.0,2.5,3520,15420,2.0,0,0,3,10,3520,0.0,1991,141001,98074,47.6375,-122.016,3400,21455,230.11
368,150423,785000.0,4.0,2.75,2440,69415,1.0,0,0,4,8,1910,530.0,1989,150423,98075,47.5944,-122.042,2770,24361,321.72
369,141120,338000.0,4.0,3.0,2090,7500,1.0,0,0,3,7,1370,720.0,1986,141120,98056,47.4888,-122.182,1810,7650,161.72
370,141204,280000.0,3.0,2.25,1430,7222,2.0,0,0,3,7,1430,0.0,1993,141204,98056,47.5112,-122.19,1430,7220,195.8
371,141001,315000.0,4.0,2.25,2180,10754,1.0,0,0,5,7,1100,1080.0,1954,141001,98133,47.7711,-122.34100000000001,1810,6929,144.5
372,150324,530000.0,4.0,2.25,2180,10754,1.0,0,0,5,7,1100,1080.0,1954,150324,98133,47.7711,-122.34100000000001,1810,6929,243.12
373,141223,380000.0,5.0,3.0,3450,9914,2.0,0,0,3,9,3450,0.0,2004,141223,98023,47.2813,-122.345,2860,9721,110.14
374,140811,297000.0,3.0,2.25,1450,7562,2.0,0,0,3,7,1450,0.0,1994,140811,98056,47.5038,-122.189,1650,7625,204.83
375,140520,730000.0,4.0,2.5,3230,7331,2.0,0,0,3,10,3230,0.0,2004,140520,98075,47.5823,-121.97,3480,7447,226.01
376,140609,450000.0,3.0,1.75,1640,13500,1.0,0,0,3,7,1110,530.0,1940,140609,98125,47.7164,-122.304,1770,12600,274.39
